player,player_team,opposing_team,game_id,season,points,position,avg_points_position
Alec Peters,KIROLBET BASKONIA VITORIA-GASTEIZ,ANADOLU EFES ISTANBUL,E2021_177,2021,5,Center,14.5
Donta Hall,AS MONACO,ANADOLU EFES ISTANBUL,E2021_260,2021,11,Center,15.037037037037036
Donatas Motiejunas,AS MONACO,ANADOLU EFES ISTANBUL,E2021_260,2021,9,Center,15.037037037037036
Josh Nebo,ZALGIRIS KAUNAS,ANADOLU EFES ISTANBUL,E2021_263,2021,12,Center,15.214285714285714
Marek Blazevic,ZALGIRIS KAUNAS,ANADOLU EFES ISTANBUL,E2021_263,2021,2,Center,15.214285714285714
Vincent Poirier,REAL MADRID,ANADOLU EFES ISTANBUL,E2021_272,2021,8,Center,15.172413793103448
Walter Tavares,REAL MADRID,ANADOLU EFES ISTANBUL,E2021_272,2021,5,Center,15.172413793103448
Kyle Hines,AX ARMANI EXCHANGE OLIMPIA MILAN,ANADOLU EFES ISTANBUL,E2021_281,2021,9,Center,15.1
Kaleb Tarczewski,AX ARMANI EXCHANGE OLIMPIA MILAN,ANADOLU EFES ISTANBUL,E2021_281,2021,4,Center,15.1
Khalifa Koumadje,ALBA BERLIN,ANADOLU EFES ISTANBUL,E2021_295,2021,2,Center,15.03225806451613
Johannes Thiemann,ALBA BERLIN,ANADOLU EFES ISTANBUL,E2021_295,2021,11,Center,15.03225806451613
Othello Hunter,FC BAYERN MUNICH,ANADOLU EFES ISTANBUL,E2021_168,2021,7,Center,14.823529411764707
Leon Radosevic,FC BAYERN MUNICH,ANADOLU EFES ISTANBUL,E2021_168,2021,2,Center,14.823529411764707
Ognjen Kuzmic,CRVENA ZVEZDA MTS BELGRADE,ANADOLU EFES ISTANBUL,E2021_298,2021,0,Center,14.96875
Kyle Hines,AX ARMANI EXCHANGE OLIMPIA MILAN,ANADOLU EFES ISTANBUL,E2021_309,2021,2,Center,14.515151515151516
Kaleb Tarczewski,AX ARMANI EXCHANGE OLIMPIA MILAN,ANADOLU EFES ISTANBUL,E2021_309,2021,0,Center,14.515151515151516
Paul Biligha,AX ARMANI EXCHANGE OLIMPIA MILAN,ANADOLU EFES ISTANBUL,E2021_313,2021,0,Center,14.147058823529411
Kaleb Tarczewski,AX ARMANI EXCHANGE OLIMPIA MILAN,ANADOLU EFES ISTANBUL,E2021_313,2021,7,Center,14.147058823529411
Kyle Hines,AX ARMANI EXCHANGE OLIMPIA MILAN,ANADOLU EFES ISTANBUL,E2021_313,2021,5,Center,14.147058823529411
Kaleb Tarczewski,AX ARMANI EXCHANGE OLIMPIA MILAN,ANADOLU EFES ISTANBUL,E2021_317,2021,4,Center,14.085714285714285
Paul Biligha,AX ARMANI EXCHANGE OLIMPIA MILAN,ANADOLU EFES ISTANBUL,E2021_317,2021,0,Center,14.085714285714285
Kyle Hines,AX ARMANI EXCHANGE OLIMPIA MILAN,ANADOLU EFES ISTANBUL,E2021_317,2021,6,Center,14.085714285714285
Kaleb Tarczewski,AX ARMANI EXCHANGE OLIMPIA MILAN,ANADOLU EFES ISTANBUL,E2021_321,2021,4,Center,13.972222222222221
Kyle Hines,AX ARMANI EXCHANGE OLIMPIA MILAN,ANADOLU EFES ISTANBUL,E2021_321,2021,10,Center,13.972222222222221
Moustapha Fall,OLYMPIACOS PIRAEUS,ANADOLU EFES ISTANBUL,E2021_328,2021,7,Center,13.972972972972974
Hassan Martin,OLYMPIACOS PIRAEUS,ANADOLU EFES ISTANBUL,E2021_328,2021,11,Center,13.972972972972974
Vincent Poirier,REAL MADRID,ANADOLU EFES ISTANBUL,E2021_330,2021,5,Center,14.078947368421053
Walter Tavares,REAL MADRID,ANADOLU EFES ISTANBUL,E2021_330,2021,14,Center,14.078947368421053
Shane Larkin,ANADOLU EFES ISTANBUL,REAL MADRID,E2021_004,2021,21,Guard,
Rodrigue Beaubois,ANADOLU EFES ISTANBUL,REAL MADRID,E2021_004,2021,3,Guard,
Dogus Balbay,ANADOLU EFES ISTANBUL,REAL MADRID,E2021_004,2021,0,Guard,
Bugrahan Tuncer,ANADOLU EFES ISTANBUL,REAL MADRID,E2021_004,2021,0,Guard,
Vasilije Micic,ANADOLU EFES ISTANBUL,REAL MADRID,E2021_004,2021,9,Guard,
Krunoslav Simon,ANADOLU EFES ISTANBUL,REAL MADRID,E2021_004,2021,8,Guard,
Michalis Lountzis,OLYMPIACOS PIRAEUS,REAL MADRID,E2021_017,2021,0,Guard,41.0
Thomas Walkup,OLYMPIACOS PIRAEUS,REAL MADRID,E2021_017,2021,2,Guard,41.0
Tyler Dorsey,OLYMPIACOS PIRAEUS,REAL MADRID,E2021_017,2021,12,Guard,41.0
Giannoulis Larentzakis,OLYMPIACOS PIRAEUS,REAL MADRID,E2021_017,2021,8,Guard,41.0
Shaquielle Mckissic,OLYMPIACOS PIRAEUS,REAL MADRID,E2021_017,2021,4,Guard,41.0
Kostas Sloukas,OLYMPIACOS PIRAEUS,REAL MADRID,E2021_017,2021,9,Guard,41.0
Rob Gray,AS MONACO,REAL MADRID,E2021_026,2021,2,Guard,38.0
Mike James,AS MONACO,REAL MADRID,E2021_026,2021,24,Guard,38.0
Paris Lee,AS MONACO,REAL MADRID,E2021_026,2021,0,Guard,38.0
Danilo Andusic,AS MONACO,REAL MADRID,E2021_026,2021,8,Guard,38.0
Leo Westermann,AS MONACO,REAL MADRID,E2021_026,2021,8,Guard,38.0
Kendrick Perry,PANATHINAIKOS OPAP ATHENS,REAL MADRID,E2021_036,2021,10,Guard,39.333333333333336
Howard Sant-Roos,PANATHINAIKOS OPAP ATHENS,REAL MADRID,E2021_036,2021,0,Guard,39.333333333333336
Nemanja Nedovic,PANATHINAIKOS OPAP ATHENS,REAL MADRID,E2021_036,2021,3,Guard,39.333333333333336
Eleftherios Bochoridis,PANATHINAIKOS OPAP ATHENS,REAL MADRID,E2021_036,2021,0,Guard,39.333333333333336
Sehmus Hazer,FENERBAHCE ISTANBUL,REAL MADRID,E2021_041,2021,4,Guard,32.75
Marial Shayok,FENERBAHCE ISTANBUL,REAL MADRID,E2021_041,2021,5,Guard,32.75
Melih Mahmutoglu,FENERBAHCE ISTANBUL,REAL MADRID,E2021_041,2021,7,Guard,32.75
Nando Colo De,FENERBAHCE ISTANBUL,REAL MADRID,E2021_041,2021,11,Guard,32.75
Pierria Henry,FENERBAHCE ISTANBUL,REAL MADRID,E2021_041,2021,9,Guard,32.75
Marko Guduric,FENERBAHCE ISTANBUL,REAL MADRID,E2021_041,2021,0,Guard,32.75
Sergey Karasev,ZENIT ST PETERSBURG,REAL MADRID,E2021_052,2021,0,Guard,33.4
Billy Baron,ZENIT ST PETERSBURG,REAL MADRID,E2021_052,2021,14,Guard,33.4
Jordan Loyd,ZENIT ST PETERSBURG,REAL MADRID,E2021_052,2021,11,Guard,33.4
Conner Frankamp,ZENIT ST PETERSBURG,REAL MADRID,E2021_052,2021,4,Guard,33.4
Dmitry Kulagin,ZENIT ST PETERSBURG,REAL MADRID,E2021_052,2021,0,Guard,33.4
Marco Spissu,UNICS KAZAN,REAL MADRID,E2021_059,2021,7,Guard,32.666666666666664
Isaiah Canaan,UNICS KAZAN,REAL MADRID,E2021_059,2021,9,Guard,32.666666666666664
J O Mayo,UNICS KAZAN,REAL MADRID,E2021_059,2021,2,Guard,32.666666666666664
Lorenzo Brown,UNICS KAZAN,REAL MADRID,E2021_059,2021,9,Guard,32.666666666666664
Nihad Djedovic,FC BAYERN MUNICH,REAL MADRID,E2021_072,2021,2,Guard,31.857142857142858
Darrun Hilliard,FC BAYERN MUNICH,REAL MADRID,E2021_072,2021,16,Guard,31.857142857142858
Nick Weiler-Babb,FC BAYERN MUNICH,REAL MADRID,E2021_072,2021,0,Guard,31.857142857142858
Ognjen Jaramaz,FC BAYERN MUNICH,REAL MADRID,E2021_072,2021,0,Guard,31.857142857142858
Andreas Obst,FC BAYERN MUNICH,REAL MADRID,E2021_072,2021,0,Guard,31.857142857142858
Zoran Dragic,ZALGIRIS KAUNAS,REAL MADRID,E2021_081,2021,6,Guard,30.125
Janis Strelnieks,ZALGIRIS KAUNAS,REAL MADRID,E2021_081,2021,7,Guard,30.125
Lukas Lekavicius,ZALGIRIS KAUNAS,REAL MADRID,E2021_081,2021,12,Guard,30.125
Tai Webster,ZALGIRIS KAUNAS,REAL MADRID,E2021_081,2021,8,Guard,30.125
Arturas Milaknis,ZALGIRIS KAUNAS,REAL MADRID,E2021_081,2021,6,Guard,30.125
Mantas Kalnietis,ZALGIRIS KAUNAS,REAL MADRID,E2021_081,2021,2,Guard,30.125
Matthew Strazel,LDLC ASVEL VILLEURBANNE,REAL MADRID,E2021_083,2021,3,Guard,31.333333333333332
Paul Lacombe,LDLC ASVEL VILLEURBANNE,REAL MADRID,E2021_083,2021,9,Guard,31.333333333333332
Elie Okobo,LDLC ASVEL VILLEURBANNE,REAL MADRID,E2021_083,2021,26,Guard,31.333333333333332
Chris Jones,LDLC ASVEL VILLEURBANNE,REAL MADRID,E2021_083,2021,12,Guard,31.333333333333332
Nikola Ivanovic,CRVENA ZVEZDA MTS BELGRADE,REAL MADRID,E2021_092,2021,8,Guard,33.2
Stefan Markovic,CRVENA ZVEZDA MTS BELGRADE,REAL MADRID,E2021_092,2021,2,Guard,33.2
James Austin Hollins,CRVENA ZVEZDA MTS BELGRADE,REAL MADRID,E2021_092,2021,16,Guard,33.2
Branko Lazic,CRVENA ZVEZDA MTS BELGRADE,REAL MADRID,E2021_092,2021,0,Guard,33.2
Ognjen Dobric,CRVENA ZVEZDA MTS BELGRADE,REAL MADRID,E2021_092,2021,9,Guard,33.2
Jayson Granger,KIROLBET BASKONIA VITORIA-GASTEIZ,REAL MADRID,E2021_104,2021,0,Guard,33.36363636363637
Wade Iv Baldwin,KIROLBET BASKONIA VITORIA-GASTEIZ,REAL MADRID,E2021_104,2021,8,Guard,33.36363636363637
Lamar Peters,KIROLBET BASKONIA VITORIA-GASTEIZ,REAL MADRID,E2021_104,2021,6,Guard,33.36363636363637
Arturs Kurucs,KIROLBET BASKONIA VITORIA-GASTEIZ,REAL MADRID,E2021_104,2021,0,Guard,33.36363636363637
Scottie Wilbekin,MACCABI FOX TEL AVIV,REAL MADRID,E2021_113,2021,14,Guard,31.75
Keenan Evans,MACCABI FOX TEL AVIV,REAL MADRID,E2021_113,2021,10,Guard,31.75
John Dibartolomeo,MACCABI FOX TEL AVIV,REAL MADRID,E2021_113,2021,4,Guard,31.75
Kameron Taylor,MACCABI FOX TEL AVIV,REAL MADRID,E2021_113,2021,4,Guard,31.75
Rokas Jokubaitis,FC BARCELONA LASSA,REAL MADRID,E2021_126,2021,12,Guard,31.76923076923077
Liman Dante Exum,FC BARCELONA LASSA,REAL MADRID,E2021_126,2021,2,Guard,31.76923076923077
Nicolas Laprovittola,FC BARCELONA LASSA,REAL MADRID,E2021_126,2021,16,Guard,31.76923076923077
Jaleen Smith,ALBA BERLIN,REAL MADRID,E2021_131,2021,0,Guard,31.642857142857142
Tamir Blatt,ALBA BERLIN,REAL MADRID,E2021_131,2021,7,Guard,31.642857142857142
Jonas Mattisseck,ALBA BERLIN,REAL MADRID,E2021_131,2021,2,Guard,31.642857142857142
Maodo Lo,ALBA BERLIN,REAL MADRID,E2021_131,2021,8,Guard,31.642857142857142
Marcus Eriksson,ALBA BERLIN,REAL MADRID,E2021_131,2021,4,Guard,31.642857142857142
Malte Delow,ALBA BERLIN,REAL MADRID,E2021_131,2021,6,Guard,31.642857142857142
Sergio Rodriguez,AX ARMANI EXCHANGE OLIMPIA MILAN,REAL MADRID,E2021_139,2021,10,Guard,31.333333333333332
Devon Hall,AX ARMANI EXCHANGE OLIMPIA MILAN,REAL MADRID,E2021_139,2021,6,Guard,31.333333333333332
Malcolm Delaney,AX ARMANI EXCHANGE OLIMPIA MILAN,REAL MADRID,E2021_139,2021,9,Guard,31.333333333333332
Troy Daniels,AX ARMANI EXCHANGE OLIMPIA MILAN,REAL MADRID,E2021_139,2021,3,Guard,31.333333333333332
Ivan Ukhov,CSKA MOSCOW,REAL MADRID,E2021_153,2021,0,Guard,31.125
Daniel Hackett,CSKA MOSCOW,REAL MADRID,E2021_153,2021,5,Guard,31.125
Marius Grigonis,CSKA MOSCOW,REAL MADRID,E2021_153,2021,0,Guard,31.125
Iffe Lundberg,CSKA MOSCOW,REAL MADRID,E2021_153,2021,10,Guard,31.125
Alexey Shved,CSKA MOSCOW,REAL MADRID,E2021_153,2021,8,Guard,31.125
Arturs Kurucs,KIROLBET BASKONIA VITORIA-GASTEIZ,REAL MADRID,E2021_189,2021,0,Guard,31.5
Jayson Granger,KIROLBET BASKONIA VITORIA-GASTEIZ,REAL MADRID,E2021_189,2021,8,Guard,31.5
Lamar Peters,KIROLBET BASKONIA VITORIA-GASTEIZ,REAL MADRID,E2021_189,2021,6,Guard,31.5
Wade Iv Baldwin,KIROLBET BASKONIA VITORIA-GASTEIZ,REAL MADRID,E2021_189,2021,16,Guard,31.5
Tamir Blatt,ALBA BERLIN,REAL MADRID,E2021_193,2021,0,Guard,31.428571428571427
Malte Delow,ALBA BERLIN,REAL MADRID,E2021_193,2021,2,Guard,31.428571428571427
Marcus Eriksson,ALBA BERLIN,REAL MADRID,E2021_193,2021,10,Guard,31.428571428571427
Jaleen Smith,ALBA BERLIN,REAL MADRID,E2021_193,2021,2,Guard,31.428571428571427
Maodo Lo,ALBA BERLIN,REAL MADRID,E2021_193,2021,21,Guard,31.428571428571427
J O Mayo,UNICS KAZAN,REAL MADRID,E2021_166,2021,10,Guard,30.944444444444443
Lorenzo Brown,UNICS KAZAN,REAL MADRID,E2021_166,2021,13,Guard,30.944444444444443
Isaiah Canaan,UNICS KAZAN,REAL MADRID,E2021_166,2021,6,Guard,30.944444444444443
Marco Spissu,UNICS KAZAN,REAL MADRID,E2021_166,2021,3,Guard,30.944444444444443
Danilo Andusic,AS MONACO,REAL MADRID,E2021_204,2021,14,Guard,31.59090909090909
Paris Lee,AS MONACO,REAL MADRID,E2021_204,2021,0,Guard,31.59090909090909
Mike James,AS MONACO,REAL MADRID,E2021_204,2021,11,Guard,31.59090909090909
Yakuba Ouattara,AS MONACO,REAL MADRID,E2021_204,2021,2,Guard,31.59090909090909
Tyler Dorsey,OLYMPIACOS PIRAEUS,REAL MADRID,E2021_216,2021,13,Guard,31.391304347826086
Thomas Walkup,OLYMPIACOS PIRAEUS,REAL MADRID,E2021_216,2021,6,Guard,31.391304347826086
Shaquielle Mckissic,OLYMPIACOS PIRAEUS,REAL MADRID,E2021_216,2021,3,Guard,31.391304347826086
Kostas Sloukas,OLYMPIACOS PIRAEUS,REAL MADRID,E2021_216,2021,12,Guard,31.391304347826086
Billy Baron,ZENIT ST PETERSBURG,REAL MADRID,E2021_225,2021,6,Guard,31.5
Dmitry Kulagin,ZENIT ST PETERSBURG,REAL MADRID,E2021_225,2021,8,Guard,31.5
Sergey Karasev,ZENIT ST PETERSBURG,REAL MADRID,E2021_225,2021,5,Guard,31.5
Jordan Loyd,ZENIT ST PETERSBURG,REAL MADRID,E2021_225,2021,14,Guard,31.5
Tyson Carter,ZENIT ST PETERSBURG,REAL MADRID,E2021_225,2021,0,Guard,31.5
Melih Mahmutoglu,FENERBAHCE ISTANBUL,REAL MADRID,E2021_154,2021,10,Guard,30.647058823529413
Ismet Akpinar,FENERBAHCE ISTANBUL,REAL MADRID,E2021_154,2021,6,Guard,30.647058823529413
Pierria Henry,FENERBAHCE ISTANBUL,REAL MADRID,E2021_154,2021,8,Guard,30.647058823529413
Marko Guduric,FENERBAHCE ISTANBUL,REAL MADRID,E2021_154,2021,12,Guard,30.647058823529413
Nick Calathes,FC BARCELONA LASSA,REAL MADRID,E2021_234,2021,10,Guard,31.56
Nicolas Laprovittola,FC BARCELONA LASSA,REAL MADRID,E2021_234,2021,20,Guard,31.56
Rokas Jokubaitis,FC BARCELONA LASSA,REAL MADRID,E2021_234,2021,6,Guard,31.56
Liman Dante Exum,FC BARCELONA LASSA,REAL MADRID,E2021_234,2021,13,Guard,31.56
Arturas Milaknis,ZALGIRIS KAUNAS,REAL MADRID,E2021_236,2021,2,Guard,32.23076923076923
Janis Strelnieks,ZALGIRIS KAUNAS,REAL MADRID,E2021_236,2021,6,Guard,32.23076923076923
Lukas Lekavicius,ZALGIRIS KAUNAS,REAL MADRID,E2021_236,2021,10,Guard,32.23076923076923
Tai Webster,ZALGIRIS KAUNAS,REAL MADRID,E2021_236,2021,0,Guard,32.23076923076923
James Austin Hollins,CRVENA ZVEZDA MTS BELGRADE,REAL MADRID,E2021_174,2021,5,Guard,31.0
Nate Wolters,CRVENA ZVEZDA MTS BELGRADE,REAL MADRID,E2021_174,2021,12,Guard,31.0
Ognjen Dobric,CRVENA ZVEZDA MTS BELGRADE,REAL MADRID,E2021_174,2021,9,Guard,31.0
Nikola Ivanovic,CRVENA ZVEZDA MTS BELGRADE,REAL MADRID,E2021_174,2021,13,Guard,31.0
Branko Lazic,CRVENA ZVEZDA MTS BELGRADE,REAL MADRID,E2021_174,2021,2,Guard,31.0
Jerian Grant,AX ARMANI EXCHANGE OLIMPIA MILAN,REAL MADRID,E2021_257,2021,5,Guard,31.703703703703702
Devon Hall,AX ARMANI EXCHANGE OLIMPIA MILAN,REAL MADRID,E2021_257,2021,21,Guard,31.703703703703702
Malcolm Delaney,AX ARMANI EXCHANGE OLIMPIA MILAN,REAL MADRID,E2021_257,2021,8,Guard,31.703703703703702
Troy Daniels,AX ARMANI EXCHANGE OLIMPIA MILAN,REAL MADRID,E2021_257,2021,10,Guard,31.703703703703702
Davide Alviti,AX ARMANI EXCHANGE OLIMPIA MILAN,REAL MADRID,E2021_257,2021,8,Guard,31.703703703703702
Tommaso Baldasso,AX ARMANI EXCHANGE OLIMPIA MILAN,REAL MADRID,E2021_257,2021,0,Guard,31.703703703703702
Matthew Strazel,LDLC ASVEL VILLEURBANNE,REAL MADRID,E2021_265,2021,5,Guard,32.42857142857143
Paul Lacombe,LDLC ASVEL VILLEURBANNE,REAL MADRID,E2021_265,2021,2,Guard,32.42857142857143
Chris Jones,LDLC ASVEL VILLEURBANNE,REAL MADRID,E2021_265,2021,17,Guard,32.42857142857143
Elie Okobo,LDLC ASVEL VILLEURBANNE,REAL MADRID,E2021_265,2021,8,Guard,32.42857142857143
Vasilije Micic,ANADOLU EFES ISTANBUL,REAL MADRID,E2021_272,2021,29,Guard,32.41379310344828
Elijah Bryant,ANADOLU EFES ISTANBUL,REAL MADRID,E2021_272,2021,3,Guard,32.41379310344828
Krunoslav Simon,ANADOLU EFES ISTANBUL,REAL MADRID,E2021_272,2021,2,Guard,32.41379310344828
Shane Larkin,ANADOLU EFES ISTANBUL,REAL MADRID,E2021_272,2021,12,Guard,32.41379310344828
Rodrigue Beaubois,ANADOLU EFES ISTANBUL,REAL MADRID,E2021_272,2021,5,Guard,32.41379310344828
Scottie Wilbekin,MACCABI FOX TEL AVIV,REAL MADRID,E2021_282,2021,14,Guard,33.03333333333333
Keenan Evans,MACCABI FOX TEL AVIV,REAL MADRID,E2021_282,2021,19,Guard,33.03333333333333
Khyri Thomas,MACCABI FOX TEL AVIV,REAL MADRID,E2021_282,2021,0,Guard,33.03333333333333
Iftah Ziv,MACCABI FOX TEL AVIV,REAL MADRID,E2021_282,2021,0,Guard,33.03333333333333
John Dibartolomeo,MACCABI FOX TEL AVIV,REAL MADRID,E2021_282,2021,0,Guard,33.03333333333333
Howard Sant-Roos,PANATHINAIKOS OPAP ATHENS,REAL MADRID,E2021_290,2021,9,Guard,33.03225806451613
Nemanja Nedovic,PANATHINAIKOS OPAP ATHENS,REAL MADRID,E2021_290,2021,13,Guard,33.03225806451613
Darrun Hilliard,FC BAYERN MUNICH,REAL MADRID,E2021_302,2021,4,Guard,32.6875
Andreas Obst,FC BAYERN MUNICH,REAL MADRID,E2021_302,2021,9,Guard,32.6875
Jason George,FC BAYERN MUNICH,REAL MADRID,E2021_302,2021,0,Guard,32.6875
Ognjen Jaramaz,FC BAYERN MUNICH,REAL MADRID,E2021_302,2021,19,Guard,32.6875
Mark Zan Sisko,FC BAYERN MUNICH,REAL MADRID,E2021_302,2021,13,Guard,32.6875
Khyri Thomas,MACCABI FOX TEL AVIV,REAL MADRID,E2021_308,2021,2,Guard,33.06060606060606
Iftah Ziv,MACCABI FOX TEL AVIV,REAL MADRID,E2021_308,2021,0,Guard,33.06060606060606
Keenan Evans,MACCABI FOX TEL AVIV,REAL MADRID,E2021_308,2021,5,Guard,33.06060606060606
Scottie Wilbekin,MACCABI FOX TEL AVIV,REAL MADRID,E2021_308,2021,20,Guard,33.06060606060606
John Dibartolomeo,MACCABI FOX TEL AVIV,REAL MADRID,E2021_308,2021,5,Guard,33.06060606060606
Khyri Thomas,MACCABI FOX TEL AVIV,REAL MADRID,E2021_312,2021,7,Guard,33.029411764705884
John Dibartolomeo,MACCABI FOX TEL AVIV,REAL MADRID,E2021_312,2021,6,Guard,33.029411764705884
Iftah Ziv,MACCABI FOX TEL AVIV,REAL MADRID,E2021_312,2021,2,Guard,33.029411764705884
Scottie Wilbekin,MACCABI FOX TEL AVIV,REAL MADRID,E2021_312,2021,8,Guard,33.029411764705884
Keenan Evans,MACCABI FOX TEL AVIV,REAL MADRID,E2021_312,2021,9,Guard,33.029411764705884
John Dibartolomeo,MACCABI FOX TEL AVIV,REAL MADRID,E2021_316,2021,2,Guard,33.0
Keenan Evans,MACCABI FOX TEL AVIV,REAL MADRID,E2021_316,2021,2,Guard,33.0
Khyri Thomas,MACCABI FOX TEL AVIV,REAL MADRID,E2021_316,2021,0,Guard,33.0
Scottie Wilbekin,MACCABI FOX TEL AVIV,REAL MADRID,E2021_316,2021,22,Guard,33.0
Rokas Jokubaitis,FC BARCELONA LASSA,REAL MADRID,E2021_327,2021,4,Guard,32.80555555555556
Nick Calathes,FC BARCELONA LASSA,REAL MADRID,E2021_327,2021,4,Guard,32.80555555555556
Cory Higgins,FC BARCELONA LASSA,REAL MADRID,E2021_327,2021,0,Guard,32.80555555555556
Nicolas Laprovittola,FC BARCELONA LASSA,REAL MADRID,E2021_327,2021,17,Guard,32.80555555555556
Liman Dante Exum,FC BARCELONA LASSA,REAL MADRID,E2021_327,2021,7,Guard,32.80555555555556
Vasilije Micic,ANADOLU EFES ISTANBUL,REAL MADRID,E2021_330,2021,23,Guard,32.78378378378378
Rodrigue Beaubois,ANADOLU EFES ISTANBUL,REAL MADRID,E2021_330,2021,0,Guard,32.78378378378378
Shane Larkin,ANADOLU EFES ISTANBUL,REAL MADRID,E2021_330,2021,10,Guard,32.78378378378378
Elijah Bryant,ANADOLU EFES ISTANBUL,REAL MADRID,E2021_330,2021,0,Guard,32.78378378378378
Chris Singleton,ANADOLU EFES ISTANBUL,REAL MADRID,E2021_004,2021,3,Forward,
Adrien Moerman,ANADOLU EFES ISTANBUL,REAL MADRID,E2021_004,2021,4,Forward,
James Anderson,ANADOLU EFES ISTANBUL,REAL MADRID,E2021_004,2021,0,Forward,
Sasha Vezenkov,OLYMPIACOS PIRAEUS,REAL MADRID,E2021_017,2021,16,Forward,7.0
Georgios Printezis,OLYMPIACOS PIRAEUS,REAL MADRID,E2021_017,2021,4,Forward,7.0
Kostas Papanikolaou,OLYMPIACOS PIRAEUS,REAL MADRID,E2021_017,2021,9,Forward,7.0
Livio Jean-Charles,OLYMPIACOS PIRAEUS,REAL MADRID,E2021_017,2021,0,Forward,7.0
Will Thomas,AS MONACO,REAL MADRID,E2021_026,2021,11,Forward,18.0
Alpha Diallo,AS MONACO,REAL MADRID,E2021_026,2021,7,Forward,18.0
Ibrahima Faye,AS MONACO,REAL MADRID,E2021_026,2021,0,Forward,18.0
Brock Motum,AS MONACO,REAL MADRID,E2021_026,2021,5,Forward,18.0
Daryl Jr Macon,PANATHINAIKOS OPAP ATHENS,REAL MADRID,E2021_036,2021,18,Forward,19.666666666666668
Okaro White,PANATHINAIKOS OPAP ATHENS,REAL MADRID,E2021_036,2021,6,Forward,19.666666666666668
Eleftherios Mantzoukas,PANATHINAIKOS OPAP ATHENS,REAL MADRID,E2021_036,2021,2,Forward,19.666666666666668
Jeremy Evans,PANATHINAIKOS OPAP ATHENS,REAL MADRID,E2021_036,2021,3,Forward,19.666666666666668
Leonidas Kaselakis,PANATHINAIKOS OPAP ATHENS,REAL MADRID,E2021_036,2021,2,Forward,19.666666666666668
Ioannis Papapetrou,PANATHINAIKOS OPAP ATHENS,REAL MADRID,E2021_036,2021,7,Forward,19.666666666666668
Dyshawn Pierre,FENERBAHCE ISTANBUL,REAL MADRID,E2021_041,2021,3,Forward,24.25
Mateusz Ponitka,ZENIT ST PETERSBURG,REAL MADRID,E2021_052,2021,10,Forward,20.0
Mindaugas Kuzminskas,ZENIT ST PETERSBURG,REAL MADRID,E2021_052,2021,2,Forward,20.0
Andrey Zubkov,ZENIT ST PETERSBURG,REAL MADRID,E2021_052,2021,6,Forward,20.0
Alex Poythress,ZENIT ST PETERSBURG,REAL MADRID,E2021_052,2021,6,Forward,20.0
John Brown,UNICS KAZAN,REAL MADRID,E2021_059,2021,6,Forward,20.666666666666668
Andrey Vorontsevich,UNICS KAZAN,REAL MADRID,E2021_059,2021,13,Forward,20.666666666666668
Mario Hezonja,UNICS KAZAN,REAL MADRID,E2021_059,2021,13,Forward,20.666666666666668
Jarrell Brantley,UNICS KAZAN,REAL MADRID,E2021_059,2021,0,Forward,20.666666666666668
Dmitrii Uzinskii,UNICS KAZAN,REAL MADRID,E2021_059,2021,0,Forward,20.666666666666668
Augustine Rubit,FC BAYERN MUNICH,REAL MADRID,E2021_072,2021,20,Forward,22.285714285714285
Vladimir Lucic,FC BAYERN MUNICH,REAL MADRID,E2021_072,2021,7,Forward,22.285714285714285
Deshaun Thomas,FC BAYERN MUNICH,REAL MADRID,E2021_072,2021,11,Forward,22.285714285714285
Torrian Walden,FC BAYERN MUNICH,REAL MADRID,E2021_072,2021,10,Forward,22.285714285714285
Tyler Cavanaugh,ZALGIRIS KAUNAS,REAL MADRID,E2021_081,2021,14,Forward,25.5
Niels Giffey,ZALGIRIS KAUNAS,REAL MADRID,E2021_081,2021,12,Forward,25.5
Edgaras Ulanovas,ZALGIRIS KAUNAS,REAL MADRID,E2021_081,2021,5,Forward,25.5
Karolis Lukosiunas,ZALGIRIS KAUNAS,REAL MADRID,E2021_081,2021,0,Forward,25.5
Dylan Osetkowski,LDLC ASVEL VILLEURBANNE,REAL MADRID,E2021_083,2021,14,Forward,26.11111111111111
Marcos Knight,LDLC ASVEL VILLEURBANNE,REAL MADRID,E2021_083,2021,2,Forward,26.11111111111111
Kostas Antetokounmpo,LDLC ASVEL VILLEURBANNE,REAL MADRID,E2021_083,2021,2,Forward,26.11111111111111
Charles Kahudi,LDLC ASVEL VILLEURBANNE,REAL MADRID,E2021_083,2021,0,Forward,26.11111111111111
Stefan Lazarevic,CRVENA ZVEZDA MTS BELGRADE,REAL MADRID,E2021_092,2021,0,Forward,25.3
Dejan Davidovac,CRVENA ZVEZDA MTS BELGRADE,REAL MADRID,E2021_092,2021,6,Forward,25.3
Marko Simonovic,CRVENA ZVEZDA MTS BELGRADE,REAL MADRID,E2021_092,2021,6,Forward,25.3
Vanja Marinkovic,KIROLBET BASKONIA VITORIA-GASTEIZ,REAL MADRID,E2021_104,2021,6,Forward,24.09090909090909
Tadas Sedekerskis,KIROLBET BASKONIA VITORIA-GASTEIZ,REAL MADRID,E2021_104,2021,3,Forward,24.09090909090909
Simone Fontecchio,KIROLBET BASKONIA VITORIA-GASTEIZ,REAL MADRID,E2021_104,2021,14,Forward,24.09090909090909
Rokas Giedraitis,KIROLBET BASKONIA VITORIA-GASTEIZ,REAL MADRID,E2021_104,2021,5,Forward,24.09090909090909
