player,game_id,Last_2_Avg_minutes,Last_2_Avg_points,Last_2_Avg_two_points_made,Last_2_Avg_two_points_attempted,Last_2_Avg_three_points_made,Last_2_Avg_three_points_attempted,Last_2_Avg_free_throws_made,Last_2_Avg_free_throws_attempted,Last_2_Avg_offensive_rebounds,Last_2_Avg_defensive_rebounds,Last_2_Avg_total_rebounds,Last_2_Avg_assists,Last_2_Avg_steals,Last_2_Avg_turnovers,Last_2_Avg_blocks_favour,Last_2_Avg_blocks_against,Last_2_Avg_fouls_committed,Last_2_Avg_fouls_received,Last_2_Avg_valuation,Last_2_Avg_ts%
Rokas Giedraitis,E2021_071,26.308333333333334,8.0,1.5,4.0,1.5,5.0,0.5,1.0,1.0,1.0,2.0,1.5,1.0,1.0,0.0,0.5,0.5,1.5,5.5,0.40073529411764697
Elijah Bryant,E2021_068,25.075,9.5,3.5,5.5,0.5,3.5,1.0,1.5,0.5,2.5,3.0,1.5,0.5,2.5,0.0,0.5,2.5,2.0,5.5,0.5020980565371025
Matthew Costello,E2021_071,,,,,,,,,,,,,,,,,,,,
Steven Enoch,E2021_071,,,,,,,,,,,,,,,,,,,,
Simone Fontecchio,E2021_071,22.325,15.5,3.0,5.0,1.5,3.5,5.0,5.0,0.5,3.5,4.0,0.0,0.5,0.0,0.0,0.5,1.5,4.0,18.0,0.7568501102983861
Jayson Granger,E2021_071,22.775,11.5,2.0,3.5,2.0,5.5,1.5,2.0,0.0,3.5,3.5,6.0,1.0,1.5,0.0,0.0,0.5,3.5,18.0,0.5819838056680162
Vanja Marinkovic,E2021_071,12.833333333333332,3.0,1.0,2.5,0.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,0.5,1.0,0.0,0.0,1.0,1.0,2.0,0.3073770491803279
Wade Iv Baldwin,E2021_071,29.041666666666664,14.5,5.5,10.0,0.5,2.5,2.0,3.0,1.0,4.0,5.0,4.0,1.5,1.5,0.0,0.5,3.0,4.0,16.5,0.5235193986584421
Rodrigue Beaubois,E2021_068,22.441666666666666,6.0,1.5,2.5,1.0,3.5,0.0,0.0,0.0,1.5,1.5,0.0,0.0,1.5,1.0,0.0,1.0,2.0,4.5,0.375
William James Nunnally,E2021_071,4.833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Arturs Kurucs,E2021_071,3.216666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,
Tibor Pleiss,E2021_068,17.275,8.0,3.0,4.5,0.0,1.0,2.0,2.0,0.0,2.5,2.5,0.0,0.5,1.0,1.0,0.0,1.0,2.0,9.5,0.5667357021658848
Filip Petrusev,E2021_068,,,,,,,,,,,,,,,,,,,,
Louis Olinde,E2021_069,13.691666666666666,3.5,1.0,3.0,0.5,2.0,0.0,0.0,0.5,1.5,2.0,0.0,0.5,0.5,0.0,0.5,2.0,0.5,0.0,0.3958333333333333
Adrien Moerman,E2021_068,20.275,6.5,1.5,2.0,1.0,4.0,0.5,1.0,3.0,2.5,5.5,0.5,1.0,0.5,0.0,0.0,1.5,2.0,9.5,0.5187074829931972
Kostas Sloukas,E2021_070,,,,,,,,,,,,,,,,,,,,
Vasilije Micic,E2021_068,33.525,20.0,7.5,11.5,0.5,5.0,3.5,3.5,1.5,2.0,3.5,6.5,0.0,3.0,0.0,1.5,3.0,6.0,20.0,0.5518842606499013
Chris Singleton,E2021_068,23.175,7.0,0.5,2.0,1.0,2.0,3.0,3.0,0.5,3.0,3.5,0.5,0.5,0.5,1.5,0.0,2.5,2.0,9.5,0.6293295398317664
Krunoslav Simon,E2021_068,25.666666666666668,9.0,1.5,3.5,2.0,6.0,0.0,0.0,0.0,2.5,2.5,1.5,0.0,0.0,0.0,0.0,1.0,1.5,7.5,0.4431818181818182
Jordan Loyd,E2021_068,20.858333333333334,8.5,2.5,6.0,0.5,4.0,2.0,3.0,1.5,2.0,3.5,2.0,0.5,0.5,0.5,0.5,1.5,3.0,7.5,0.4419070512820513
Sasha Vezenkov,E2021_070,,,,,,,,,,,,,,,,,,,,
Denis Zakharov,E2021_068,,,,,,,,,,,,,,,,,,,,
Billy Baron,E2021_068,14.875,6.0,1.5,2.0,0.5,2.5,1.5,1.5,0.0,3.0,3.0,3.0,0.0,1.5,0.0,0.5,2.5,1.5,6.5,0.5205696202531646
Mindaugas Kuzminskas,E2021_068,19.675,10.5,2.0,3.5,1.5,3.0,2.0,2.5,2.5,3.5,6.0,0.5,2.0,0.5,0.5,0.0,2.0,1.5,15.0,0.7002232947768439
Andrey Zubkov,E2021_068,20.825,8.0,2.0,3.5,1.0,2.5,1.0,1.5,0.0,2.5,2.5,1.0,0.5,0.5,0.0,0.0,2.5,2.0,7.5,0.5605769230769231
Alex Poythress,E2021_068,19.633333333333333,7.0,3.0,5.0,0.0,0.0,1.0,1.0,0.0,3.0,3.0,1.0,0.0,1.0,2.0,1.0,3.0,1.0,7.0,0.6433823529411764
Mateusz Ponitka,E2021_068,23.575,7.0,2.0,3.0,0.0,2.5,3.0,3.0,1.5,3.0,4.5,3.0,0.5,0.5,0.0,0.5,1.0,2.5,12.0,0.5189938840554742
Conner Frankamp,E2021_068,,,,,,,,,,,,,,,,,,,,
Jordan Mickey,E2021_068,24.933333333333334,13.5,4.0,7.5,1.0,3.0,2.5,3.5,0.0,4.0,4.0,0.5,0.5,0.5,1.0,0.0,1.5,4.5,15.5,0.561417748917749
Khalifa Koumadje,E2021_069,19.5,4.0,2.0,3.0,0.0,0.0,0.0,1.0,1.0,4.0,5.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,7.0,0.5813953488372093
Ben Lammers,E2021_069,15.683333333333334,7.0,2.0,3.0,0.0,1.0,3.0,3.0,0.0,3.0,3.0,2.0,1.0,1.0,3.0,0.0,3.0,3.0,13.0,0.6578947368421052
Yovel Zoosman,E2021_069,21.799999999999997,7.5,1.0,3.5,1.5,2.5,1.0,1.0,1.5,2.0,3.5,2.0,0.5,2.0,0.0,0.5,2.0,2.0,7.5,0.6037414965986395
Tamir Blatt,E2021_069,,,,,,,,,,,,,,,,,,,,
Luke Sikma,E2021_069,20.175,7.0,2.0,2.5,1.0,2.5,0.0,0.5,0.0,2.5,2.5,5.0,1.5,2.5,0.0,0.5,2.0,2.0,10.5,0.6196236559139785
Johannes Thiemann,E2021_069,18.608333333333334,5.0,2.0,4.5,0.0,2.0,1.0,2.0,3.5,1.5,5.0,0.5,0.5,1.5,0.0,0.5,2.0,2.0,3.5,0.32648152520363594
Arturas Gudaitis,E2021_068,22.53333333333333,9.0,2.5,6.0,0.0,0.0,4.0,5.0,2.5,5.0,7.5,1.0,0.5,0.5,2.5,1.5,2.5,4.0,15.5,0.5597193334767745
Nihad Djedovic,E2021_072,17.733333333333334,4.0,1.0,4.5,0.5,2.5,0.5,1.0,1.5,1.5,3.0,2.5,0.0,1.5,0.0,0.5,1.5,1.0,1.0,0.20242914979757085
Marcus Eriksson,E2021_069,19.425,13.0,2.0,3.0,2.5,6.0,1.5,2.0,0.0,1.0,1.0,0.5,1.0,1.0,0.0,0.0,1.5,2.5,10.5,0.6336529544250131
Oscar Silva Da,E2021_069,,,,,,,,,,,,,,,,,,,,
Tadas Sedekerskis,E2021_071,16.966666666666665,4.0,0.0,0.5,1.0,3.0,1.0,1.0,1.0,2.0,3.0,0.5,0.0,1.0,0.0,0.0,1.5,0.5,3.0,0.4736111111111111
Maodo Lo,E2021_069,23.8,8.5,2.5,4.0,0.5,2.5,2.0,2.5,0.0,1.5,1.5,5.0,0.5,2.5,0.0,1.0,3.0,4.0,9.0,0.562445665890799
Augustine Rubit,E2021_072,17.675,9.0,3.0,5.0,0.0,0.0,3.0,3.0,0.0,2.0,2.0,0.5,1.5,1.5,0.0,0.5,1.0,1.5,9.5,0.6559489606219369
Sergio Llull,E2021_072,15.333333333333334,11.0,0.5,1.5,2.0,5.0,4.0,5.0,0.0,1.0,1.0,3.5,0.5,0.0,0.0,0.0,2.5,3.0,11.5,0.6821895424836601
Niels Giffey,E2021_069,,,,,,,,,,,,,,,,,,,,
Tyler Cavanaugh,E2021_069,,,,,,,,,,,,,,,,,,,,
Janis Strelnieks,E2021_069,17.608333333333334,5.0,1.0,2.0,0.5,2.0,1.5,2.0,0.0,0.5,0.5,3.5,1.0,1.5,0.0,0.0,2.0,1.5,5.0,0.5122950819672131
Zoran Dragic,E2021_069,23.166666666666668,12.5,2.5,3.5,1.5,3.0,3.0,4.5,0.0,1.0,1.0,1.5,1.0,2.0,0.0,0.0,1.5,5.0,13.5,0.713228597449909
Arturas Milaknis,E2021_069,22.333333333333332,3.5,1.0,2.0,0.5,2.5,0.0,0.0,0.0,0.5,0.5,1.5,1.0,0.0,0.5,0.0,2.0,0.0,2.0,0.3875
Mantas Kalnietis,E2021_069,,,,,,,,,,,,,,,,,,,,
Josh Nebo,E2021_069,,,,,,,,,,,,,,,,,,,,
Lukas Lekavicius,E2021_069,19.0,12.5,2.5,5.5,2.5,3.0,0.0,0.0,0.0,2.0,2.0,3.5,1.0,2.5,0.0,0.0,2.5,2.0,12.5,0.6375000000000001
Marek Blazevic,E2021_069,1.9666666666666668,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
Vladimir Lucic,E2021_072,27.216666666666665,8.5,0.5,2.5,1.5,3.5,3.0,3.5,1.0,4.5,5.5,1.5,0.5,2.5,0.0,0.0,3.0,3.5,9.5,0.6862735884519962
Jeffery Taylor,E2021_072,16.93333333333333,2.0,0.5,1.0,0.0,0.0,1.0,1.0,0.0,1.5,1.5,0.5,1.0,0.5,0.0,0.0,2.0,0.5,2.5,0.6944444444444444
Guerschon Yabusele,E2021_072,25.075000000000003,9.5,2.0,4.0,1.0,3.0,2.5,3.0,0.0,2.5,2.5,1.0,0.5,0.0,1.0,0.0,3.0,3.0,10.0,0.614995068659434
Walter Tavares,E2021_072,24.858333333333334,16.0,7.0,8.5,0.0,0.0,2.0,2.5,1.5,3.5,5.0,0.5,0.0,1.0,0.0,0.0,5.0,2.5,16.0,0.9012345679012346
Vincent Poirier,E2021_072,26.458333333333336,17.5,7.5,11.5,0.0,0.0,2.5,2.5,4.0,7.0,11.0,1.0,0.0,1.5,1.5,1.0,2.5,1.5,23.5,0.7074614937518163
Tristan Vukcevic,E2021_072,,,,,,,,,,,,,,,,,,,,
Danilo Andusic,E2021_070,,,,,,,,,,,,,,,,,,,,
Adam Hanga,E2021_072,18.375,8.5,3.0,5.0,0.5,1.5,1.0,2.5,0.5,3.0,3.5,0.5,0.5,1.5,0.0,0.0,2.0,1.5,6.5,0.5548780487804879
Alberto Abalde,E2021_072,22.09166666666667,7.5,3.0,3.5,0.0,1.5,1.5,2.5,0.5,1.5,2.0,1.5,0.0,0.0,0.0,0.0,1.5,2.0,8.5,0.5976775956284153
Rudy Fernandez,E2021_072,18.1,9.5,1.0,2.0,2.5,6.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.5,0.0,0.5,1.5,1.0,7.5,0.6772727272727272
Thomas Heurtel,E2021_072,17.441666666666666,7.5,1.0,3.5,1.5,2.5,1.0,1.0,0.0,2.5,2.5,2.5,0.5,2.5,0.0,0.0,1.5,1.5,7.0,0.5557170542635659
Fabien Causeur,E2021_072,21.05,8.5,3.0,5.0,0.5,2.5,1.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.5,2.0,5.0,0.59923000496771
Jaleen Smith,E2021_069,,,,,,,,,,,,,,,,,,,,
Darrun Hilliard,E2021_072,21.683333333333334,9.5,1.5,5.5,1.0,2.5,3.5,3.5,0.0,1.0,1.0,1.0,0.0,2.5,0.0,1.5,2.5,2.0,1.5,0.47207948097297725
Edgaras Ulanovas,E2021_069,16.241666666666667,3.0,1.0,1.0,0.0,0.5,1.0,1.0,0.5,0.5,1.0,0.5,0.5,0.0,0.0,0.0,1.0,0.5,4.0,0.7731958762886598
Iftah Ziv,E2021_071,,,,,,,,,,,,,,,,,,,,
Deshaun Thomas,E2021_072,28.425,7.5,2.5,3.5,0.5,5.0,1.0,1.5,1.0,3.0,4.0,0.5,0.5,0.5,1.0,0.5,2.5,2.5,6.5,0.39031351498531613
Nick Weiler-Babb,E2021_072,23.1,6.5,1.5,2.0,1.0,2.0,0.5,0.5,1.0,5.0,6.0,2.5,1.0,1.0,0.0,0.0,2.0,1.0,12.5,0.7633720930232558
Ognjen Jaramaz,E2021_072,,,,,,,,,,,,,,,,,,,,
Torrian Walden,E2021_072,22.90833333333333,17.0,3.0,4.5,2.5,6.0,3.5,4.0,0.5,1.0,1.5,0.0,0.5,2.0,0.5,0.0,4.5,4.5,12.0,0.6987820956168411
Thomas Walkup,E2021_070,,,,,,,,,,,,,,,,,,,,
Tyler Dorsey,E2021_070,,,,,,,,,,,,,,,,,,,,
Giannoulis Larentzakis,E2021_070,,,,,,,,,,,,,,,,,,,,
Moustapha Fall,E2021_070,,,,,,,,,,,,,,,,,,,,
Georgios Printezis,E2021_070,,,,,,,,,,,,,,,,,,,,
Kostas Papanikolaou,E2021_070,,,,,,,,,,,,,,,,,,,,
Livio Jean-Charles,E2021_070,,,,,,,,,,,,,,,,,,,,
Shaquielle Mckissic,E2021_070,,,,,,,,,,,,,,,,,,,,
Dwayne Bacon,E2021_070,,,,,,,,,,,,,,,,,,,,
Will Thomas,E2021_070,26.166666666666664,3.5,1.0,2.0,0.5,1.0,0.0,1.0,2.0,4.0,6.0,1.0,0.0,2.5,0.0,0.0,1.5,2.0,6.0,0.45103092783505155
Andreas Obst,E2021_072,,,,,,,,,,,,,,,,,,,,
Alpha Diallo,E2021_070,,,,,,,,,,,,,,,,,,,,
Brock Motum,E2021_070,10.416666666666668,5.5,1.0,1.5,0.5,0.5,2.0,3.0,0.0,1.0,1.0,0.0,0.0,0.5,0.0,0.0,2.0,2.5,5.0,0.8283132530120482
Jerry Boutsiele,E2021_070,,,,,,,,,,,,,,,,,,,,
Donatas Motiejunas,E2021_070,,,,,,,,,,,,,,,,,,,,
Yakuba Ouattara,E2021_070,,,,,,,,,,,,,,,,,,,,
Othello Hunter,E2021_072,15.675,8.0,3.5,5.5,0.0,1.0,1.0,2.5,0.5,2.0,2.5,0.0,0.5,1.5,0.0,0.5,2.0,1.5,4.0,0.5371077397099702
Rob Gray,E2021_070,,,,,,,,,,,,,,,,,,,,
Donta Hall,E2021_070,,,,,,,,,,,,,,,,,,,,
Mike James,E2021_070,28.275,15.5,3.0,8.0,2.0,5.5,3.5,5.0,1.5,4.0,5.5,6.5,2.0,3.5,0.0,1.5,2.5,6.0,18.0,0.49362410656270306
Paris Lee,E2021_070,,,,,,,,,,,,,,,,,,,,
Alexey Shved,E2021_073,36.041666666666664,25.0,2.5,10.0,4.5,12.0,6.5,7.0,0.0,2.5,2.5,10.5,0.5,5.0,1.0,2.0,2.0,7.0,22.0,0.49201445513777553
Nikita Kurbanov,E2021_073,16.625,4.0,0.5,0.5,1.0,1.5,0.0,0.0,0.5,1.5,2.0,1.0,0.5,0.5,0.5,0.0,2.0,0.0,5.0,1.1666666666666667
Marius Grigonis,E2021_073,30.31666666666667,12.5,2.5,6.5,2.0,4.0,1.5,2.0,0.5,0.5,1.0,3.0,0.5,3.5,0.0,0.5,2.5,5.0,9.0,0.5618460679699873
Daniel Hackett,E2021_073,20.975,2.5,0.5,1.5,0.0,1.0,1.5,2.0,0.0,2.5,2.5,2.5,2.5,1.5,0.0,0.0,2.0,1.5,5.5,0.34453751431844215
Tornike Shengelia,E2021_073,25.6,8.0,2.5,6.5,0.0,2.5,3.0,4.5,1.5,5.5,7.0,2.5,1.0,2.0,0.0,1.0,2.0,6.0,11.5,0.3698065420057121
Will Clyburn,E2021_073,24.28333333333333,20.0,4.5,7.0,1.5,3.5,6.5,7.5,0.5,2.0,2.5,0.0,1.0,1.5,1.0,0.0,3.0,5.5,20.0,0.7251189030560614
Semen Antonov,E2021_073,5.883333333333334,1.0,0.5,0.5,0.0,0.5,0.0,0.0,0.5,0.5,1.0,0.0,0.5,0.5,0.0,0.0,0.5,0.5,1.5,0.5
Scottie Wilbekin,E2021_073,27.858333333333334,14.0,2.0,5.0,3.0,11.5,1.0,1.0,1.0,3.5,4.5,4.5,1.5,0.5,0.0,0.5,0.5,3.5,15.0,0.39330975537872087
Joel Bolomboy,E2021_073,22.041666666666664,5.5,1.0,2.5,0.5,1.0,2.0,2.0,1.0,4.0,5.0,0.0,1.5,0.5,0.5,0.5,3.0,1.0,7.5,0.6489361702127661
Kenneth Faried,E2021_073,,,,,,,,,,,,,,,,,,,,
Keenan Evans,E2021_073,,,,,,,,,,,,,,,,,,,,
Roman Sorkin,E2021_073,,,,,,,,,,,,,,,,,,,,
Derrick Williams,E2021_073,15.541666666666664,1.0,0.5,2.5,0.0,2.0,0.0,0.0,0.5,3.5,4.0,1.0,0.5,0.5,0.0,0.0,0.5,0.5,2.0,0.08333333333333333
Kameron Taylor,E2021_073,,,,,,,,,,,,,,,,,,,,
Jalen Reynolds,E2021_073,25.34166666666667,17.0,7.0,13.5,0.0,0.0,3.0,4.0,2.5,5.5,8.0,0.5,3.0,1.0,0.5,0.0,3.0,4.0,21.5,0.5797263047602866
Ante Zizic,E2021_073,19.383333333333333,7.5,3.0,7.0,0.0,0.0,1.5,2.0,4.0,5.0,9.0,0.5,1.0,2.0,0.0,1.0,2.0,2.5,11.0,0.4013605442176871
Iftah Ziv,E2021_073,,,,,,,,,,,,,,,,,,,,
James Austin Hollins,E2021_074,17.883333333333333,11.5,2.5,3.0,1.5,4.0,2.0,2.5,0.0,2.0,2.0,0.5,1.0,1.0,0.0,0.0,3.0,1.5,9.0,0.6930581894400638
Nigel Hayes,E2021_077,28.45,9.0,1.5,3.0,2.0,4.0,0.0,0.0,1.0,1.5,2.5,2.0,0.0,0.0,0.5,0.5,2.0,0.0,8.0,0.6354166666666667
Andrey Vorontsevich,E2021_076,13.033333333333333,7.0,2.0,5.0,1.0,2.0,0.0,0.0,1.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,0.5
Arturs Kurucs,E2021_077,4.016666666666667,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-2.0,0.0
Rokas Giedraitis,E2021_077,26.46666666666667,7.5,2.5,4.5,0.5,3.0,1.0,1.0,0.5,0.0,0.5,0.0,1.5,2.0,0.0,0.0,0.0,3.0,6.0,0.45491803278688525
Landry Nnoko,E2021_077,21.34166666666667,7.0,3.5,7.5,0.0,0.0,0.0,0.0,2.0,4.5,6.5,0.0,0.0,1.0,0.5,0.0,3.0,2.0,8.0,0.4807692307692308
Angelo Caloiaro,E2021_073,24.358333333333334,5.5,1.0,3.5,0.5,1.0,2.0,2.0,0.5,1.5,2.0,2.0,0.5,1.0,0.5,0.5,2.5,2.0,5.5,0.5193358251868889
William James Nunnally,E2021_073,26.166666666666668,13.0,4.0,4.0,0.0,3.0,5.0,5.0,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,2.0,4.0,18.0,0.7065217391304348
Sergi Martinez,E2021_077,0.21666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Simone Fontecchio,E2021_077,19.78333333333333,11.5,4.0,7.0,1.0,2.5,0.5,0.5,1.0,1.0,2.0,1.5,1.0,1.5,0.0,0.0,1.5,3.0,11.5,0.5737547892720306
Howard Sant-Roos,E2021_076,,,,,,,,,,,,,,,,,,,,
Pierre Oriola,E2021_077,17.491666666666667,5.5,1.5,2.5,0.5,1.0,1.0,1.5,2.0,1.5,3.5,1.0,0.0,1.5,0.0,0.0,2.5,1.0,5.0,0.6762561530602768
Jayson Granger,E2021_077,26.275,6.5,2.5,5.5,0.5,2.5,0.0,0.0,0.5,1.0,1.5,3.5,0.5,3.5,0.0,0.5,1.5,1.0,2.5,0.40454545454545454
Vanja Marinkovic,E2021_077,3.0166666666666666,1.5,0.0,0.0,0.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,-0.5,0.5
Tadas Sedekerskis,E2021_077,6.316666666666666,0.5,0.0,1.0,0.0,0.0,0.5,1.0,0.5,1.0,1.5,0.5,0.0,0.0,0.0,0.0,1.0,0.5,0.5,0.2840909090909091
Wade Iv Baldwin,E2021_077,29.475,23.5,8.5,13.5,1.0,2.0,3.5,3.5,0.0,3.0,3.0,6.5,1.5,3.0,1.0,0.0,3.0,7.5,31.0,0.6800235215053764
Lamar Peters,E2021_077,,,,,,,,,,,,,,,,,,,,
Michael Caicedo,E2021_077,,,,,,,,,,,,,,,,,,,,
Nikola Mirotic,E2021_077,29.46666666666667,18.0,5.5,8.5,1.5,2.5,2.5,2.5,4.0,4.5,8.5,1.5,1.5,3.5,1.0,0.0,1.0,4.5,26.5,0.7443893956296345
Rokas Jokubaitis,E2021_077,21.441666666666666,4.0,1.0,2.5,0.5,1.0,0.5,1.0,0.0,3.0,3.0,3.5,0.5,1.0,0.0,0.5,1.5,1.5,7.0,0.5115979381443299
Kyle Kuric,E2021_077,16.958333333333336,7.0,1.0,1.0,1.0,2.0,2.0,2.0,0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0,1.0,2.0,7.5,1.015625
Matthew Costello,E2021_077,,,,,,,,,,,,,,,,,,,,
Nicolas Laprovittola,E2021_077,14.391666666666667,4.0,0.5,2.0,1.0,2.0,0.0,0.0,0.0,0.5,0.5,3.0,0.5,2.0,0.0,0.0,2.0,1.5,3.0,0.3333333333333333
Steven Enoch,E2021_077,,,,,,,,,,,,,,,,,,,,
Sertac Sanli,E2021_077,18.833333333333336,9.5,2.0,4.0,0.5,1.0,4.0,4.0,2.0,2.0,4.0,0.0,0.0,1.0,2.0,0.5,4.0,3.0,10.5,0.7021126760563381
J O Mayo,E2021_076,,,,,,,,,,,,,,,,,,,,
Tonye Jekiri,E2021_076,26.041666666666664,8.0,3.5,6.0,0.0,0.0,1.0,1.0,3.0,5.0,8.0,1.5,0.5,1.0,0.5,0.5,1.5,2.0,15.0,0.6346899224806202
Dmitrii Uzinskii,E2021_076,,,,,,,,,,,,,,,,,,,,
Mario Hezonja,E2021_076,,,,,,,,,,,,,,,,,,,,
Jarrell Brantley,E2021_076,,,,,,,,,,,,,,,,,,,,
Lorenzo Brown,E2021_076,26.025,16.0,3.5,7.0,3.0,4.0,0.0,0.0,0.5,2.0,2.5,5.5,1.5,1.5,0.0,0.5,1.5,1.5,19.0,0.7435897435897436
Isaiah Canaan,E2021_076,,,,,,,,,,,,,,,,,,,,
John Brown,E2021_076,,,,,,,,,,,,,,,,,,,,
Marco Spissu,E2021_076,,,,,,,,,,,,,,,,,,,,
Rolands Smits,E2021_077,15.816666666666666,1.0,0.5,3.0,0.0,0.5,0.0,0.0,1.0,2.0,3.0,0.5,0.0,0.5,0.0,0.5,1.5,0.5,-0.5,0.125
Jeremy Evans,E2021_076,,,,,,,,,,,,,,,,,,,,
Iffe Lundberg,E2021_073,28.266666666666666,12.0,0.0,1.0,4.0,8.0,0.0,0.0,2.0,2.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0,4.0,15.0,0.6666666666666666
Kostas Antetokounmpo,E2021_074,,,,,,,,,,,,,,,,,,,,
Leonidas Kaselakis,E2021_076,,,,,,,,,,,,,,,,,,,,
Ioannis Papapetrou,E2021_076,,,,,,,,,,,,,,,,,,,,
Eleftherios Bochoridis,E2021_076,,,,,,,,,,,,,,,,,,,,
Georgios Papagiannis,E2021_076,,,,,,,,,,,,,,,,,,,,
Daryl Jr Macon,E2021_076,,,,,,,,,,,,,,,,,,,,
Kendrick Perry,E2021_076,,,,,,,,,,,,,,,,,,,,
Nate Wolters,E2021_074,24.716666666666665,13.0,4.0,5.0,1.0,4.0,2.0,4.0,0.0,1.0,1.0,4.0,2.0,1.0,0.0,0.0,3.0,3.0,13.0,0.604089219330855
Dejan Davidovac,E2021_074,18.28333333333333,5.5,2.0,3.0,0.5,1.0,0.0,0.0,0.0,1.0,1.0,0.5,1.0,0.5,0.0,0.0,1.5,2.0,6.5,0.6875
Luka Mitrovic,E2021_074,,,,,,,,,,,,,,,,,,,,
Nick Calathes,E2021_077,23.15,4.5,1.5,5.5,0.5,3.0,0.0,0.0,0.0,2.0,2.0,5.0,1.0,3.0,0.5,0.0,3.0,0.5,1.0,0.24242424242424243
Branko Lazic,E2021_074,15.416666666666668,3.5,1.5,3.0,0.0,0.0,0.5,1.0,1.0,1.0,2.0,1.0,0.5,0.0,0.0,0.0,1.5,1.0,4.5,0.5104166666666667
Nikola Kalinic,E2021_074,25.69166666666667,12.0,4.5,6.5,0.0,1.0,3.0,3.0,0.5,1.5,2.0,3.0,0.0,2.0,0.0,0.5,3.5,2.0,10.0,0.6543049792531119
Ognjen Dobric,E2021_074,19.708333333333336,12.5,1.5,4.0,2.5,5.0,2.0,2.5,1.0,2.0,3.0,0.0,0.5,0.5,0.0,0.5,2.0,1.0,8.5,0.6076839826839826
Marko Simonovic,E2021_074,,,,,,,,,,,,,,,,,,,,
Nikola Ivanovic,E2021_074,,,,,,,,,,,,,,,,,,,,
Ognjen Kuzmic,E2021_074,10.916666666666668,6.0,2.0,4.0,0.0,0.0,2.0,3.0,2.0,2.0,4.0,0.0,1.0,1.0,0.0,0.0,2.5,2.0,6.5,0.5503651202749141
Elie Okobo,E2021_074,,,,,,,,,,,,,,,,,,,,
Chris Jones,E2021_074,23.575000000000003,7.0,1.5,3.5,1.0,3.0,1.0,1.0,0.0,1.5,1.5,5.0,2.0,2.0,0.0,0.0,4.0,1.5,7.0,0.5765027322404371
Nemanja Nedovic,E2021_076,,,,,,,,,,,,,,,,,,,,
Paul Lacombe,E2021_074,10.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,1.0,1.5,3.5,0.0,1.5,0.0,0.0,1.5,0.5,1.5,0.0
Youssoupha Fall,E2021_074,8.85,10.0,4.5,6.0,0.0,0.0,1.0,2.0,0.5,2.5,3.0,0.0,0.0,1.0,1.0,0.0,2.5,2.5,10.5,0.7267441860465116
Dylan Osetkowski,E2021_074,,,,,,,,,,,,,,,,,,,,
Brandon Davies,E2021_077,22.116666666666667,10.5,4.0,7.5,0.0,0.5,2.5,3.0,0.5,4.0,4.5,1.0,0.5,2.5,0.5,0.5,4.0,3.0,8.5,0.6408756684491979
Okaro White,E2021_076,,,,,,,,,,,,,,,,,,,,
William Howard,E2021_074,17.1,6.0,1.5,3.5,1.0,2.5,0.0,0.0,1.5,1.0,2.5,0.0,0.5,1.5,0.0,0.0,2.5,0.0,1.5,0.5
Charles Kahudi,E2021_074,21.458333333333336,4.5,1.5,3.5,0.5,1.5,0.0,0.0,0.5,2.0,2.5,0.5,0.0,1.0,0.0,0.5,2.0,0.0,1.0,0.4375
Matthew Strazel,E2021_074,14.883333333333333,4.5,0.5,1.5,1.0,4.0,0.5,1.0,0.0,1.0,1.0,0.5,0.0,1.5,0.0,0.0,2.0,2.0,0.0,0.3758503401360544
Jehyve Floyd,E2021_076,,,,,,,,,,,,,,,,,,,,
Oscar Silva Da,E2021_075,,,,,,,,,,,,,,,,,,,,
Jaleen Smith,E2021_075,,,,,,,,,,,,,,,,,,,,
Marcus Eriksson,E2021_075,23.799999999999997,13.5,2.0,2.5,3.0,6.5,0.5,0.5,0.0,1.5,1.5,0.0,0.5,1.5,0.0,0.5,1.0,2.0,10.5,0.739691943127962
